sensor_id,timestamp,latitude,longitude,ph,turbidity,temperature,conductivity
"sensor-1","2025-12-15T22:24:46.896Z",48.84223,2.341328,7.04,2.89,16.78,819.54
"sensor-2","2025-12-15T22:24:46.898Z",45.778168,4.843526,7.02,2.86,19.71,1064.58
"sensor-3","2025-12-15T22:24:46.899Z",43.29424,5.368668,7.73,1.6,19.88,1541.49
"sensor-1","2025-12-15T22:24:51.900Z",48.876148,2.370147,7.03,2.49,14.52,798.59
"sensor-2","2025-12-15T22:24:51.903Z",45.772157,4.848334,6.97,2.54,17.28,1125.74
"sensor-3","2025-12-15T22:24:51.904Z",43.290811,5.388651,7.21,1.33,19.44,1678.72
"sensor-1","2025-12-15T22:24:56.904Z",48.866763,2.363805,6.94,2.47,13.64,912.14
"sensor-2","2025-12-15T22:24:56.906Z",45.777946,4.832945,7.29,2.56,17.21,1049.6
"sensor-3","2025-12-15T22:24:56.907Z",43.300297,5.38628,7.73,2.17,21.79,1541.46
"sensor-1","2025-12-15T22:25:01.918Z",48.865858,2.348385,7.12,2.91,14.72,850.33
"sensor-2","2025-12-15T22:25:01.920Z",45.761973,4.845517,7.13,3.23,18.5,1097.6
"sensor-3","2025-12-15T22:25:01.921Z",43.306201,5.375267,7.28,2.3,21.02,1582.51
"sensor-1","2025-12-15T22:25:06.931Z",48.875899,2.368624,7.34,2.19,13.69,970.96
"sensor-2","2025-12-15T22:25:06.934Z",45.773242,4.846074,6.73,3.49,17.21,1093.54
"sensor-3","2025-12-15T22:25:06.934Z",43.299964,5.364175,7.37,1.89,19.74,1576.89
"sensor-1","2025-12-15T22:25:11.943Z",48.853151,2.343739,7.36,2.25,14.58,925.41
"sensor-2","2025-12-15T22:25:11.945Z",45.745901,4.852352,7.12,2.97,17.25,1396.46
"sensor-3","2025-12-15T22:25:11.946Z",43.28331,5.385666,7.55,1.98,18.29,1557.14
"sensor-1","2025-12-15T22:25:16.957Z",48.865565,2.351089,7.16,2.34,13.42,717.15
"sensor-2","2025-12-15T22:25:16.959Z",45.745831,4.851163,7.21,3.32,19.51,1199.05
"sensor-3","2025-12-15T22:25:16.960Z",43.307821,5.388446,7.62,2.16,18.92,1635.46
"sensor-1","2025-12-15T22:25:21.970Z",48.853321,2.363266,7.35,2.63,15.86,749.37
"sensor-2","2025-12-15T22:25:21.973Z",45.775385,4.826573,6.73,2.69,17.87,3231.68
"sensor-3","2025-12-15T22:25:21.974Z",43.285237,5.355929,7.7,1.4,18.5,1590.08
"sensor-1","2025-12-15T22:25:26.984Z",48.842832,2.370296,7.35,2.18,15.62,618.31
"sensor-2","2025-12-15T22:25:26.985Z",45.744999,4.822327,7,2.52,16.24,1330.79
"sensor-3","2025-12-15T22:25:26.986Z",43.295059,5.362624,7.26,1.83,21.08,1463.29
"sensor-1","2025-12-15T22:25:31.993Z",48.871155,2.34409,7.18,2.23,14.29,694.85
"sensor-2","2025-12-15T22:25:31.995Z",45.778886,4.819192,6.86,3.34,17.9,1108.22
"sensor-3","2025-12-15T22:25:31.996Z",43.297006,5.364791,7.48,2.1,21.83,1501.02
"sensor-1","2025-12-15T22:25:36.998Z",48.854401,2.371488,7.23,2.96,15.09,839.02
"sensor-2","2025-12-15T22:25:37.000Z",45.783954,4.8349,6.83,3.28,17.73,1176.04
"sensor-3","2025-12-15T22:25:37.001Z",43.294777,5.364102,7.61,1.53,18.8,1590.12
"sensor-1","2025-12-15T22:25:42.013Z",48.872306,2.361501,7.14,2.67,13.85,852.39
"sensor-2","2025-12-15T22:25:42.016Z",45.763947,4.852396,6.73,3.41,16.33,1396.65
"sensor-3","2025-12-15T22:25:42.016Z",43.304232,5.365928,7.26,1.98,18.02,1329.65
"sensor-1","2025-12-15T22:25:47.021Z",48.867078,2.346237,7.46,2.79,15.49,732.01
"sensor-2","2025-12-15T22:25:47.023Z",45.755854,4.850348,7.25,3.33,19.1,1306.02
"sensor-3","2025-12-15T22:25:47.024Z",43.314734,5.362591,7.27,1.95,21.2,1654.57
"sensor-1","2025-12-15T22:25:52.026Z",48.85794,2.371943,7.11,2.73,14.57,895.66
"sensor-2","2025-12-15T22:25:52.029Z",45.774604,4.853604,6.84,2.89,19.7,1320.01
"sensor-3","2025-12-15T22:25:52.029Z",43.301022,5.383462,7.44,1.75,18.43,1442.69
"sensor-1","2025-12-15T22:25:57.037Z",48.837105,2.35486,7.41,2.56,15.11,759.48
"sensor-2","2025-12-15T22:25:57.038Z",45.750372,4.830629,7.25,3.35,16.23,1163.89
"sensor-3","2025-12-15T22:25:57.038Z",43.300839,5.371574,7.27,1.34,19.88,1490.99
"sensor-1","2025-12-15T22:26:02.041Z",48.853766,2.35574,6.98,2.09,14.88,957.99
"sensor-2","2025-12-15T22:26:02.044Z",45.782137,4.853064,7.09,2.79,19.18,1104.11
"sensor-3","2025-12-15T22:26:02.045Z",43.30627,5.364439,7.6,1.84,18.31,1326.45
"sensor-1","2025-12-15T22:26:07.055Z",48.874809,2.363315,3.95,2.45,14.65,647.8
"sensor-2","2025-12-15T22:26:07.056Z",45.746892,4.832148,7.14,2.88,16.46,1118.89
"sensor-3","2025-12-15T22:26:07.057Z",43.288213,5.368738,7.23,2.09,19.5,1472.98
"sensor-1","2025-12-15T22:26:12.062Z",48.848378,2.332618,7.36,2.64,14.05,744.97
"sensor-2","2025-12-15T22:26:12.064Z",45.771461,4.853733,6.83,2.96,16.51,1068.87
"sensor-3","2025-12-15T22:26:12.065Z",43.280298,5.361096,7.53,1.87,18.99,1667.55
"sensor-1","2025-12-15T22:26:17.072Z",48.862549,2.357215,7.34,2.22,14.9,775.53
"sensor-2","2025-12-15T22:26:17.072Z",45.748104,4.847243,9.34,2.56,16,1378.94
"sensor-3","2025-12-15T22:26:17.073Z",43.289914,5.359587,7.67,1.67,21.4,1598.5
"sensor-1","2025-12-15T22:26:22.075Z",48.850308,2.346206,7.02,2.86,14.68,775.33
"sensor-2","2025-12-15T22:26:22.076Z",45.755819,4.835656,6.77,3.42,19.99,1187.61
"sensor-3","2025-12-15T22:26:22.077Z",43.295252,5.368686,7.22,1.83,18.89,1651.34
"sensor-1","2025-12-15T22:26:27.084Z",48.857978,2.357185,6.95,2.28,13.65,866.04
"sensor-2","2025-12-15T22:26:27.085Z",45.76278,4.85404,7.08,3.42,18.63,1344.85
"sensor-3","2025-12-15T22:26:27.085Z",43.301559,5.383567,7.31,2.19,20.09,1523.71
"sensor-1","2025-12-15T22:26:32.094Z",48.85063,2.35372,7.06,2.83,16.94,990.24
"sensor-2","2025-12-15T22:26:32.096Z",45.763644,4.819222,7.09,2.93,17.73,1378.72
"sensor-3","2025-12-15T22:26:32.096Z",43.291683,5.387151,7.5,1.46,21.94,1495.33
"sensor-1","2025-12-15T22:26:37.104Z",48.841118,2.34334,6.96,2.41,13.61,870.71
"sensor-2","2025-12-15T22:26:37.105Z",45.751342,4.829842,6.96,3.25,19.77,1160.66
"sensor-3","2025-12-15T22:26:37.105Z",43.305711,5.363732,7.42,2.06,18.92,1464.65
"sensor-1","2025-12-15T22:26:42.114Z",48.867858,2.367652,7.36,2.75,14.01,768.79
"sensor-2","2025-12-15T22:26:42.117Z",45.778354,4.839514,7.1,3.05,18.93,1100.58
"sensor-3","2025-12-15T22:26:42.118Z",43.281305,5.371752,7.44,1.48,20.54,1472.49
"sensor-1","2025-12-15T22:26:47.124Z",48.850516,2.363782,7.23,2.84,13.4,768.38
"sensor-2","2025-12-15T22:26:47.124Z",45.762841,4.841137,7.16,2.79,19.7,1124.11
"sensor-3","2025-12-15T22:26:47.124Z",43.309237,5.356623,7.39,2.04,20.2,1606.6
"sensor-1","2025-12-15T22:26:52.130Z",48.859465,2.341265,7.33,2.19,15.09,831.56
"sensor-2","2025-12-15T22:26:52.132Z",45.772036,4.832781,7.24,2.63,16.91,1297.05
"sensor-3","2025-12-15T22:26:52.133Z",43.296787,5.387639,7.27,1.45,18.69,1667.48
"sensor-1","2025-12-15T22:26:57.137Z",48.853548,2.35259,7.49,2.21,14.05,773.4
"sensor-2","2025-12-15T22:26:57.139Z",45.754941,4.828894,6.71,3.02,18.05,1395.1
"sensor-3","2025-12-15T22:26:57.139Z",43.284315,5.357544,7.46,2.09,19.64,1607.08
"sensor-1","2025-12-15T22:27:02.150Z",48.870651,2.370165,7.09,2.61,14.7,756.22
"sensor-2","2025-12-15T22:27:02.152Z",45.783868,4.846765,7.05,3.48,17.56,1154.12
"sensor-3","2025-12-15T22:27:02.153Z",43.298614,5.381962,7.74,2.23,20.07,1500.48
"sensor-1","2025-12-15T22:27:07.156Z",48.856748,2.35358,7.3,9.61,16.83,682.33
"sensor-2","2025-12-15T22:27:07.157Z",45.746289,4.817919,6.92,2.85,17.03,1398.72
"sensor-3","2025-12-15T22:27:07.157Z",43.299683,5.383965,7.4,2.12,20.49,1414.63
"sensor-1","2025-12-15T22:27:12.171Z",48.846533,2.353747,7.35,2.07,13.24,806.73
"sensor-2","2025-12-15T22:27:12.173Z",45.774329,4.853077,6.84,3.21,19.27,1161.59
"sensor-3","2025-12-15T22:27:12.174Z",43.313095,5.386211,7.33,1.91,19.23,1384.74
"sensor-1","2025-12-15T22:27:17.174Z",48.856004,2.333958,7.27,2.38,15.45,604.29
"sensor-2","2025-12-15T22:27:17.176Z",45.758151,4.828039,6.95,2.86,17.78,1281.74
"sensor-3","2025-12-15T22:27:17.176Z",43.309663,5.374154,7.21,1.69,18.89,1301.96
"sensor-1","2025-12-15T22:27:22.176Z",48.839995,2.344232,7.46,2.55,15.64,949.28
"sensor-2","2025-12-15T22:27:22.178Z",45.766795,4.830591,7.2,3.3,19.95,1129.45
"sensor-3","2025-12-15T22:27:22.179Z",43.298048,5.372694,7.41,1.82,18.78,1550.1
"sensor-1","2025-12-15T22:27:27.192Z",48.843831,2.357379,7.27,2.83,13.51,890.28
"sensor-2","2025-12-15T22:27:27.195Z",45.748977,4.840293,6.98,3.08,19.98,1275.77
"sensor-3","2025-12-15T22:27:27.196Z",43.31477,5.357187,7.47,2.19,21.18,1641.72
"sensor-1","2025-12-15T22:27:32.203Z",48.84445,2.346125,7.45,2.86,16.42,848.52
"sensor-2","2025-12-15T22:27:32.204Z",45.746976,4.836979,7.23,3.34,17.7,1340.39
"sensor-3","2025-12-15T22:27:32.205Z",43.280876,5.35942,7.49,1.71,21.87,1577.25
"sensor-1","2025-12-15T22:27:37.208Z",48.842568,2.365942,7.29,2.15,13.37,966.21
"sensor-2","2025-12-15T22:27:37.210Z",45.780063,4.824389,7.06,3.43,18.13,1332.29
"sensor-3","2025-12-15T22:27:37.211Z",43.291713,5.385561,7.46,1.97,20.31,1553.04
"sensor-1","2025-12-15T22:27:42.222Z",48.845038,2.333361,7.28,2.11,16.07,606.31
"sensor-2","2025-12-15T22:27:42.223Z",45.745604,4.827776,6.81,2.8,17.94,1170.04
"sensor-3","2025-12-15T22:27:42.223Z",43.285494,5.355404,7.41,1.79,19.93,1305.84
"sensor-1","2025-12-15T22:27:47.236Z",48.844917,2.367152,6.93,2.69,13.32,953.9
"sensor-2","2025-12-15T22:27:47.237Z",45.76408,4.833169,6.82,2.64,19.71,1332.52
"sensor-3","2025-12-15T22:27:47.237Z",43.287344,5.363086,7.72,1.61,19.46,1437.76
"sensor-1","2025-12-15T22:27:52.246Z",48.873169,2.367534,7.13,2.97,15.39,739.51
"sensor-2","2025-12-15T22:27:52.248Z",45.749223,4.835073,6.87,2.56,-0.25,1066.48
"sensor-3","2025-12-15T22:27:52.249Z",43.313818,5.38271,7.7,2.23,20.46,1314.97
"sensor-1","2025-12-15T22:27:57.256Z",48.860723,2.34208,7.05,2.64,14.56,4979.59
"sensor-2","2025-12-15T22:27:57.258Z",45.775043,4.848836,6.95,3.21,17.18,1140.24
"sensor-3","2025-12-15T22:27:57.259Z",43.285344,5.376422,7.61,1.88,18.92,1471.24
"sensor-1","2025-12-15T22:28:02.267Z",48.86858,2.333365,7.2,2.68,15.27,883.68
"sensor-2","2025-12-15T22:28:02.270Z",45.766392,4.833,6.73,3.05,18.38,1139.02
"sensor-3","2025-12-15T22:28:02.271Z",43.308841,5.373584,7.25,2.28,19.05,1358.51
"sensor-1","2025-12-15T22:28:07.278Z",48.872145,2.357483,7.1,2.88,15.96,678.67
"sensor-2","2025-12-15T22:28:07.280Z",45.776769,4.815784,7.05,3.25,18.56,1329.14
"sensor-3","2025-12-15T22:28:07.281Z",43.314006,5.382939,7.2,2.02,20.19,1532.46
"sensor-1","2025-12-15T22:28:12.285Z",48.861927,2.341242,7.22,2.67,13.61,645.46
"sensor-2","2025-12-15T22:28:12.286Z",45.753392,4.840934,6.77,2.94,16.15,1036.67
"sensor-3","2025-12-15T22:28:12.287Z",43.299967,5.371676,7.22,2.26,21.35,1666.57
"sensor-1","2025-12-15T22:28:17.298Z",48.870854,2.369213,7.43,2.69,16.77,756.49
"sensor-2","2025-12-15T22:28:17.300Z",45.767153,4.842537,6.98,3.3,16.19,1020.57
"sensor-3","2025-12-15T22:28:17.301Z",43.284901,5.388195,7.77,2.29,19.58,1626.02
"sensor-1","2025-12-15T22:28:22.299Z",48.848446,2.36658,7.32,2.27,15.65,657.05
"sensor-2","2025-12-15T22:28:22.301Z",45.764555,4.843643,7.27,3.28,17.95,1373.93
"sensor-3","2025-12-15T22:28:22.302Z",43.296202,5.362321,7.79,1.46,21.03,1376.65
"sensor-1","2025-12-15T22:28:27.300Z",48.85263,2.343592,6.95,2.61,13.71,732.32
"sensor-2","2025-12-15T22:28:27.302Z",45.764647,4.828113,7.24,2.98,16.01,1206.25
"sensor-3","2025-12-15T22:28:27.303Z",43.313152,5.361443,7.36,1.93,19.25,1534.56
"sensor-1","2025-12-15T22:28:32.311Z",48.837893,2.371529,7.17,2.85,16.19,869.72
"sensor-2","2025-12-15T22:28:32.312Z",45.751738,4.842047,7.05,3.5,16.46,1203.04
"sensor-3","2025-12-15T22:28:32.312Z",43.291799,5.382735,7.33,1.43,21.2,1305.17
"sensor-1","2025-12-15T22:28:37.321Z",48.856677,2.350248,7.31,2.07,14.15,710.96
"sensor-2","2025-12-15T22:28:37.322Z",45.781135,4.82514,7.18,2.75,17.3,1109.66
"sensor-3","2025-12-15T22:28:37.323Z",43.291629,5.358694,7.46,1.86,20.09,1685.05
"sensor-1","2025-12-15T22:28:42.327Z",48.841951,2.356163,7.1,2.28,15.19,679.08
"sensor-2","2025-12-15T22:28:42.328Z",45.753384,4.839773,7.12,3,18.69,1290.5
"sensor-3","2025-12-15T22:28:42.329Z",43.276685,5.369207,7.28,1.6,20.17,1469.33
"sensor-1","2025-12-15T22:28:47.339Z",48.85577,2.360072,7.02,2.2,13.65,987.09
"sensor-2","2025-12-15T22:28:47.342Z",45.76275,4.834384,7.05,3.11,18.67,1114.8
"sensor-3","2025-12-15T22:28:47.343Z",43.301949,5.376741,9.14,2.13,20.94,1399.38
"sensor-1","2025-12-15T22:28:52.350Z",48.840457,2.370327,7.07,2.83,16.13,982.05
"sensor-2","2025-12-15T22:28:52.352Z",45.75123,4.822757,6.87,2.71,19.7,1323.21
"sensor-3","2025-12-15T22:28:52.353Z",43.305886,5.375038,7.23,2.08,18.46,3127.26
"sensor-1","2025-12-15T22:28:57.355Z",48.848926,2.34454,7.38,2.99,16.86,904.1
"sensor-2","2025-12-15T22:28:57.359Z",45.778476,4.820391,6.96,3.05,17.02,1242
"sensor-3","2025-12-15T22:28:57.360Z",43.312272,5.371422,7.46,2.19,20.96,1552.82
"sensor-1","2025-12-15T22:29:02.365Z",48.86614,2.359285,7.05,2.67,15.88,639.14
"sensor-2","2025-12-15T22:29:02.368Z",45.775248,4.850268,7.27,3.02,17.86,1151.19
"sensor-3","2025-12-15T22:29:02.369Z",43.301286,5.362647,7.36,2.03,18.33,1592.23
"sensor-1","2025-12-15T22:29:07.377Z",48.871465,2.354917,7.01,2.38,16.37,945.24
"sensor-2","2025-12-15T22:29:07.380Z",45.78013,4.822701,7.27,3.1,19.74,1244.97
"sensor-3","2025-12-15T22:29:07.381Z",43.294409,5.375483,7.28,1.85,18.06,1506.29
"sensor-1","2025-12-15T22:29:12.383Z",48.843281,2.338088,7.15,2.28,13.26,857.84
"sensor-2","2025-12-15T22:29:12.386Z",45.780963,4.829968,7.22,2.9,17.09,1172.25
"sensor-3","2025-12-15T22:29:12.387Z",43.278862,5.374429,7.41,2.23,18.44,1343.4
"sensor-1","2025-12-15T22:29:17.383Z",48.874278,2.353198,7.33,2.15,15.72,726.59
"sensor-2","2025-12-15T22:29:17.386Z",45.768184,4.853703,6.72,3.19,18.1,1088.43
"sensor-3","2025-12-15T22:29:17.387Z",43.297849,5.386057,7.53,2.11,19.72,1507.2
"sensor-1","2025-12-15T22:29:22.389Z",48.866241,2.345229,7.06,2.9,16.78,938.13
"sensor-2","2025-12-15T22:29:22.392Z",45.750446,4.816522,6.92,2.71,17.3,1304.01
"sensor-3","2025-12-15T22:29:22.393Z",43.289948,5.383773,7.69,1.4,18.69,1682.06
"sensor-1","2025-12-15T22:29:27.395Z",48.843007,2.364114,7.01,2.82,15.63,831.72
"sensor-2","2025-12-15T22:29:27.398Z",45.745395,4.84602,7.15,3.04,16.59,1321.05
"sensor-3","2025-12-15T22:29:27.398Z",43.308092,5.355684,7.48,1.74,20.59,1507.56
"sensor-1","2025-12-15T22:29:32.403Z",48.851772,2.366306,7.35,2.86,13.21,774.38
"sensor-2","2025-12-15T22:29:32.405Z",45.775378,4.824327,7.04,2.74,19.53,1168.3
"sensor-3","2025-12-15T22:29:32.406Z",43.277576,5.370318,7.42,2.13,21.19,1493.46
"sensor-1","2025-12-15T22:29:37.414Z",48.836931,2.358178,7.45,2.64,13.9,720.86
"sensor-2","2025-12-15T22:29:37.416Z",45.761783,4.842445,7.28,2.61,19.76,1183.28
"sensor-3","2025-12-15T22:29:37.417Z",43.291976,5.372833,7.63,2.28,21.83,1641.55
"sensor-1","2025-12-15T22:29:42.426Z",48.854384,2.36827,7.48,2.71,16.04,642.99
"sensor-2","2025-12-15T22:29:42.427Z",45.767162,4.840242,6.74,3.39,16.69,1142.28
"sensor-3","2025-12-15T22:29:42.428Z",43.306771,5.363175,7.35,1.35,19.21,1362.68
"sensor-1","2025-12-15T22:29:47.438Z",48.839094,2.340337,7.27,2.82,14.1,756.58
"sensor-2","2025-12-15T22:29:47.440Z",45.767155,4.816942,6.94,3.15,18.18,1057.24
"sensor-3","2025-12-15T22:29:47.441Z",43.314964,5.377495,7.41,1.56,20.2,1514.54
"sensor-1","2025-12-15T22:29:52.448Z",48.844923,2.355948,7.09,2.49,15.51,618.21
"sensor-2","2025-12-15T22:29:52.449Z",45.762191,4.846284,6.86,3.34,19.34,1091.99
"sensor-3","2025-12-15T22:29:52.450Z",43.27908,5.379049,7.67,1.97,18.44,1346.6
"sensor-1","2025-12-15T22:29:57.462Z",48.853355,2.35466,7.25,2.53,13.75,659.17
"sensor-2","2025-12-15T22:29:57.465Z",45.750373,4.836829,7.04,3.13,19.79,1138.88
"sensor-3","2025-12-15T22:29:57.466Z",43.310705,5.388484,7.3,2.1,21.44,1312.72
"sensor-1","2025-12-15T22:30:02.463Z",48.859521,2.335255,6.95,2.11,13.18,718.44
"sensor-2","2025-12-15T22:30:02.466Z",45.763796,4.837786,7.16,3.43,16.42,1357.53
"sensor-3","2025-12-15T22:30:02.466Z",43.28928,5.351941,7.23,1.92,19.82,1691.94
"sensor-1","2025-12-15T22:30:07.469Z",48.874774,2.353101,7.13,2.87,16.84,985.24
"sensor-2","2025-12-15T22:30:07.471Z",45.777823,4.826962,6.93,2.74,16.49,1069.05
"sensor-3","2025-12-15T22:30:07.472Z",43.308254,5.362459,7.23,1.51,20.76,4881.15
"sensor-1","2025-12-15T22:30:12.474Z",48.876171,2.363933,7.27,2.08,16.5,736.34
"sensor-2","2025-12-15T22:30:12.477Z",45.75992,4.851452,6.87,2.56,17.61,1074.31
"sensor-3","2025-12-15T22:30:12.477Z",43.295564,5.355868,7.75,1.79,21.89,1332.46
"sensor-1","2025-12-15T22:30:17.476Z",48.855183,2.355747,6.93,2.31,14.11,811.57
"sensor-2","2025-12-15T22:30:17.479Z",45.751534,4.81777,6.89,2.96,17.65,1169.14
"sensor-3","2025-12-15T22:30:17.480Z",43.277152,5.384946,7.21,2.25,19.3,1446.74
"sensor-1","2025-12-15T22:30:22.487Z",48.861656,2.366496,7.09,2.94,14.36,838.94
"sensor-2","2025-12-15T22:30:22.488Z",45.773946,4.853932,7.05,2.82,17.86,1314.51
"sensor-3","2025-12-15T22:30:22.489Z",43.280429,5.360411,7.79,1.66,20.03,1471.82
"sensor-1","2025-12-15T22:30:27.498Z",48.859194,2.340479,7.11,2.74,16.15,772.02
"sensor-2","2025-12-15T22:30:27.499Z",45.77129,4.817649,7.24,3.2,-1.22,1151.33
"sensor-3","2025-12-15T22:30:27.500Z",43.307113,5.378572,7.68,1.5,21.33,1525.48
"sensor-1","2025-12-15T22:30:32.500Z",48.838383,2.346675,6.97,2.58,16.98,846.76
"sensor-2","2025-12-15T22:30:32.501Z",45.760358,4.822358,7,3.34,17.98,1028.32
"sensor-3","2025-12-15T22:30:32.502Z",43.301483,5.381487,7.22,1.7,21.79,1586.88
"sensor-1","2025-12-15T22:30:37.507Z",48.861059,2.341344,7.25,2.86,16.11,968.08
"sensor-2","2025-12-15T22:30:37.508Z",45.752332,4.815959,7.03,2.77,18.84,1279.45
"sensor-3","2025-12-15T22:30:37.509Z",43.296271,5.358766,7.72,2.14,18.85,1557.33
"sensor-1","2025-12-15T22:30:42.520Z",48.837341,2.351847,6.94,2.96,14.97,867.09
"sensor-2","2025-12-15T22:30:42.521Z",45.755706,4.825676,7.24,3.42,16.81,1363.82
"sensor-3","2025-12-15T22:30:42.521Z",43.288646,5.372355,7.78,2.26,19.37,4497.29
"sensor-1","2025-12-15T22:30:47.526Z",48.85308,2.369352,7,2.17,14.04,655.98
"sensor-2","2025-12-15T22:30:47.528Z",45.748297,4.848889,7.24,2.91,18.71,1106.03
"sensor-3","2025-12-15T22:30:47.529Z",43.290628,5.365477,7.27,1.88,39.98,1446.91
"sensor-1","2025-12-15T22:30:52.529Z",48.867817,2.343574,7.44,2.57,14.84,700.82
"sensor-2","2025-12-15T22:30:52.530Z",45.766632,4.849258,7.02,3.49,17.61,1114.11
"sensor-3","2025-12-15T22:30:52.530Z",43.289494,5.360473,7.76,1.72,19.12,1511.65
"sensor-1","2025-12-15T22:30:57.529Z",48.851713,2.345221,6.96,2.79,15.05,898.94
"sensor-2","2025-12-15T22:30:57.530Z",45.76711,4.840518,7.18,3.47,19.56,1342.14
"sensor-3","2025-12-15T22:30:57.531Z",43.313921,5.360014,7.62,1.5,21.99,1481.96
"sensor-1","2025-12-15T22:31:02.545Z",48.837972,2.338199,7.35,2.73,15.97,702.39
"sensor-2","2025-12-15T22:31:02.546Z",45.754078,4.849937,7.13,3.34,16.73,1341.65
"sensor-3","2025-12-15T22:31:02.546Z",43.296388,5.385142,7.63,1.97,21.57,1501.16
"sensor-1","2025-12-15T22:31:07.560Z",48.839921,2.369518,7.15,2.03,16.3,882.61
"sensor-2","2025-12-15T22:31:07.561Z",45.776027,4.834845,6.98,3.07,18.7,1015.64
"sensor-3","2025-12-15T22:31:07.562Z",43.309446,5.35942,7.47,1.65,21.65,1377.61
"sensor-1","2025-12-15T22:31:12.564Z",48.839181,2.346502,7.46,2.44,16.68,703.15
"sensor-2","2025-12-15T22:31:12.566Z",45.749779,4.846371,7.08,3.14,18.55,1255.66
"sensor-3","2025-12-15T22:31:12.567Z",43.280876,5.35087,7.78,1.72,20.39,1637.62
"sensor-1","2025-12-15T22:31:17.577Z",48.864558,2.349811,7.28,2.24,16.91,855.88
"sensor-2","2025-12-15T22:31:17.579Z",45.751249,4.855665,7.03,3.46,17.72,1308.59
"sensor-3","2025-12-15T22:31:17.581Z",43.303636,5.355545,7.68,1.4,20.87,1343.39
"sensor-1","2025-12-15T22:31:22.588Z",48.855801,2.335858,7.41,2.46,14.61,999.7
"sensor-2","2025-12-15T22:31:22.591Z",45.765594,4.849228,7.11,2.8,16.26,1104.03
"sensor-3","2025-12-15T22:31:22.592Z",43.293544,5.377293,7.35,2.25,19.02,1422.93
"sensor-1","2025-12-15T22:31:27.599Z",48.836838,2.356821,7.16,2.12,16.19,862.48
"sensor-2","2025-12-15T22:31:27.601Z",45.768617,4.85479,7.13,2.69,16.99,1355.5
"sensor-3","2025-12-15T22:31:27.602Z",43.278962,5.364068,7.43,1.45,19.52,1331.62
"sensor-1","2025-12-15T22:31:32.606Z",48.867148,2.35833,7.19,2.74,13.94,985.58
"sensor-2","2025-12-15T22:31:32.609Z",45.753807,4.827348,6.7,2.7,16.69,1200.74
"sensor-3","2025-12-15T22:31:32.609Z",43.277111,5.36627,7.48,1.55,20.79,1372.91
"sensor-1","2025-12-15T22:31:37.608Z",48.850081,2.334609,7.21,2.75,14.74,839.73
"sensor-2","2025-12-15T22:31:37.610Z",45.774726,4.845096,6.76,3.32,19.27,1173.47
"sensor-3","2025-12-15T22:31:37.611Z",43.307331,5.355784,7.8,1.93,19.93,1595.11
"sensor-1","2025-12-15T22:31:42.619Z",48.875665,2.370331,7.41,2.14,16.79,709.47
"sensor-2","2025-12-15T22:31:42.621Z",45.757218,4.819605,7.29,3.28,17.97,1193.44
"sensor-3","2025-12-15T22:31:42.622Z",43.302241,5.385098,7.51,2.22,21.87,1468.35
"sensor-1","2025-12-15T22:31:47.629Z",48.848404,2.358215,9.22,3,15.79,744.52
"sensor-2","2025-12-15T22:31:47.629Z",45.769542,4.84241,6.86,2.66,16.86,1084.03
"sensor-3","2025-12-15T22:31:47.630Z",43.316295,5.373547,7.73,1.93,18.12,1370.68
"sensor-1","2025-12-15T22:31:52.636Z",48.851573,2.339462,6.92,2.84,15.26,903.61
"sensor-2","2025-12-15T22:31:52.637Z",45.777829,4.835254,6.9,2.51,18.6,1028.96
"sensor-3","2025-12-15T22:31:52.638Z",43.305528,5.374165,7.73,1.54,20.11,1360.48
"sensor-1","2025-12-15T22:31:57.647Z",48.855241,2.334549,7.28,2.61,13.3,807.97
"sensor-2","2025-12-15T22:31:57.649Z",45.777271,4.852253,7.04,2.65,16.13,1300.25
"sensor-3","2025-12-15T22:31:57.650Z",43.296907,5.361582,7.76,1.59,21.19,1395.78
"sensor-1","2025-12-15T22:32:02.647Z",48.846008,2.359854,7.09,2.27,16.22,825.75
"sensor-2","2025-12-15T22:32:02.649Z",45.783706,4.839493,7.04,3.09,19.92,1042.3
"sensor-3","2025-12-15T22:32:02.650Z",43.277096,5.367269,7.53,1.77,18.44,1433.88
"sensor-1","2025-12-15T22:32:07.649Z",48.857825,2.354505,7.34,2.6,16.4,998.29
"sensor-2","2025-12-15T22:32:07.651Z",45.783309,4.849497,6.71,2.54,18.21,1291.76
"sensor-3","2025-12-15T22:32:07.652Z",43.280688,5.353626,7.59,1.36,18.04,1428.18
"sensor-1","2025-12-15T22:32:12.659Z",48.871029,2.342243,7.45,2.29,16.44,628.99
"sensor-2","2025-12-15T22:32:12.662Z",45.774385,4.832591,7.13,3.09,16.12,1273.88
"sensor-3","2025-12-15T22:32:12.663Z",43.294549,5.365039,7.63,1.36,20.29,1529.19
"sensor-1","2025-12-15T22:32:17.664Z",48.847844,2.371373,7.1,2.87,16.79,908.74
"sensor-2","2025-12-15T22:32:17.667Z",45.767364,4.845006,6.71,2.69,16.57,1345.93
"sensor-3","2025-12-15T22:32:17.668Z",43.279342,5.369078,7.36,1.94,19.82,1618.2
"sensor-1","2025-12-15T22:32:22.672Z",48.866099,2.345748,7.01,2.35,15.2,894.16
"sensor-2","2025-12-15T22:32:22.672Z",45.783119,4.827462,6.97,2.76,35.98,1226
